CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
114531,CC1=CC=C(C=C1)OC2CCCCO2,"['green', 'flower', 'herbal']",192.115029752,3,0,0,0,0,1,0,1,1,0,0,0
114533,CC(C1CCCCC1)OC(=O)C,['fruity'],170.130679816,1,0,0,0,0,0,1,0,0,0,0,0
114535,CCC1CCC(=O)C1=O,['savory'],126.06807956,1,0,0,0,0,0,0,0,0,1,0,0
114558,CC(=O)CCC1C(=C)CCCC1(C)C,"['earthy', 'animal', 'herbal', 'flower']",194.167065324,4,0,1,0,1,1,0,0,1,0,0,0
114576,CC(=O)OC=CC1=CC=CC=C1,['savory'],162.06807956,1,0,0,0,0,0,0,0,0,1,0,0
114577,CCCCCCCC=CC(=O)C,"['fruity', 'herbal']",168.15141526,2,0,0,0,0,0,1,0,1,0,0,0
114601,CCCCC=CCCCCC(=O)OCCC(C)C,['flower'],254.2245802,1,0,0,0,0,1,0,0,0,0,0,0
114659,CC(=CC1=CC=C(C=C1)C(C)(C)C)C=O,['herbal'],202.135765196,1,0,0,0,0,0,0,0,1,0,0,0
115849,CCCCCC=CC(CC=C)OC(=O)C,['green'],210.161979944,1,0,0,0,0,0,0,1,0,0,0,0
116562,CCC1OCC2(CCC=CC2)CO1,"['fruity', 'herbal', 'flower']",182.130679816,3,0,0,0,0,1,1,0,1,0,0,0
116625,CCCCCCCCCCCC=CC=O,"['green', 'fruity', 'flower']",210.198365452,3,0,0,0,0,1,1,1,0,0,0,0
116699,CCCC(CCC1C(CCCC1(C)C)C)O,"['animal', 'woody']",226.22966558,2,0,1,0,0,0,0,0,0,0,0,1
116736,CC(CCC=C(C)CCC=O)C=C,['flower'],180.15141526,1,0,0,0,0,1,0,0,0,0,0,0
116740,CC1CC=C(C2(C1C)C=CC(O2)C)C,['fruity'],192.15141526,1,0,0,0,0,0,1,0,0,0,0,0
117035,CC(C)C(=O)OCC1=CC=C(C=C1)OC,"['savory', 'fruity', 'flower']",208.109944372,3,0,0,0,0,1,1,0,0,1,0,0
117252,CCC(=O)OCC(C)O,['fruity'],132.078644244,1,0,0,0,0,0,1,0,0,0,0,0
117305,CCC(=CCC(C)CCO)CC,['flower'],170.167065324,1,0,0,0,0,1,0,0,0,0,0,0
117336,CC1(C2CCC1(C(C2)OC(=O)C3=CC=CC=C3)C)C,"['herbal', 'woody']",258.161979944,2,0,0,0,0,0,0,0,1,0,0,1
117385,CCOC(C)(C)C1CCC(=CC1)C,"['green', 'fruity']",182.167065324,2,0,0,0,0,0,1,1,0,0,0,0
117410,CCOC(=O)[C@H]([C@@H](C(=O)OCC)O)O,"['savory', 'fruity', 'alcohol']",206.079038168,3,1,0,0,0,0,1,0,0,1,0,0
117477,CCOC(=O)CCC(C)C,['fruity'],144.115029752,1,0,0,0,0,0,1,0,0,0,0,0
117483,CCCCCC1=CC(=O)CCC1,"['flower', 'fruity']",166.135765196,2,0,0,0,0,1,1,0,0,0,0,0
117549,CCCCCC1=CCCC1=O,"['fruity', 'flower']",152.120115132,2,0,0,0,0,1,1,0,0,0,0,0
117564,CCC(=O)NC1=CC=CC=C1C(=O)OC,['fruity'],207.089543276,1,0,0,0,0,0,1,0,0,0,0,0
117568,CC1=CC(=CC=C1)CCCCCO,['flower'],178.135765196,1,0,0,0,0,1,0,0,0,0,0,0
117600,CCCCC=C1CCCCC1=O,['flower'],166.135765196,1,0,0,0,0,1,0,0,0,0,0,0
117799,CCCCC(OC)OC,"['green', 'aquatic', 'alcohol', 'fruity']",132.115029752,4,1,0,1,0,0,1,1,0,0,0,0
117910,CCCC=CCCC(=O)C,"['green', 'herbal']",140.120115132,2,0,0,0,0,0,0,1,1,0,0,0
118088,CC1=CC(C2CC1C2(C)C)OC(=O)C,"['fruity', 'herbal']",194.130679816,2,0,0,0,0,0,1,0,1,0,0,0
118111,CC1(C2CC=C(C1C2)CCC=O)C,"['savory', 'aquatic', 'herbal', 'woody']",178.135765196,4,0,0,1,0,0,0,0,1,1,0,1
118119,CC1OCC(O1)C2=CC=CC=C2,"['animal', 'flower']",164.083729624,2,0,1,0,0,1,0,0,0,0,0,0
118129,CC1CCCC(C1CO)(C)C,"['flower', 'herbal']",156.15141526,2,0,0,0,0,1,0,0,1,0,0,0
118134,CC(C)C1CCC2CC(=O)CCC2C1,"['green', 'fruity', 'herbal', 'flower']",194.167065324,4,0,0,0,0,1,1,1,1,0,0,0
118146,CC(C)C1=CC=C(C=C1)C(C)C=O,"['green', 'aquatic', 'herbal', 'flower']",176.120115132,4,0,0,1,0,1,0,1,1,0,0,0
118147,CCC(C)C(=O)SC(C)CC,"['savory', 'aquatic', 'fruity']",174.107836196,3,0,0,1,0,0,1,0,0,1,0,0
118148,CCC(C)SC(=O)C=C(C)C,"['savory', 'green', 'fruity', 'herbal']",172.092186132,4,0,0,0,0,0,1,1,1,1,0,0
118177,CCCC=CCC1CCCC1O,"['flower', 'fruity']",168.15141526,2,0,0,0,0,1,1,0,0,0,0,0
118199,CCOC(=O)C1C(=CC=CC1(C)C)C,"['fruity', 'herbal', 'flower']",194.130679816,3,0,0,0,0,1,1,0,1,0,0,0
118201,CCOC(=O)C1=C(C=CCC1(C)C)C,"['aquatic', 'fruity', 'herbal', 'flower']",194.130679816,4,0,0,1,0,1,1,0,1,0,0,0
118210,CCC(C)COC=O,"['green', 'fruity', 'alcohol']",116.083729624,3,1,0,0,0,0,1,1,0,0,0,0
118225,CCCC(CCCC(=O)OCC)OC(=O)C,"['animal', 'fruity']",230.151809184,2,0,1,0,0,0,1,0,0,0,0,0
118262,CCCC(C=C)OC(=O)C,"['green', 'fruity', 'alcohol']",142.099379688,3,1,0,0,0,0,1,1,0,0,0,0
118287,CC1CCCC(C1C=CC(=O)C)(C)C,['flower'],194.167065324,1,0,0,0,0,1,0,0,0,0,0,0
118291,CCOC1=CC(C(C(C1)(C)C)C(=C)OCC)(C)C,"['animal', 'woody']",252.208930136,2,0,1,0,0,0,0,0,0,0,0,1
118292,CCOC(=C)C1C(CC(=O)CC1(C)C)(C)C,"['animal', 'herbal']",224.177630008,2,0,1,0,0,0,0,0,1,0,0,0
118487,CCC=CC=CCO,['savory'],112.088815004,1,0,0,0,0,0,0,0,0,1,0,0
118521,CC1=C(C=CC(=C1O)C(=O)OC)O,"['green', 'aquatic']",182.0579088,2,0,0,1,0,0,0,1,0,0,0,0
118530,CCCCCCOC(CCCCC)OCCCCCC,"['green', 'fruity', 'alcohol']",286.287180456,3,1,0,0,0,0,1,1,0,0,0,0
118537,CC1C(C2CCCCC2C1(C)C)(C)C,"['animal', 'flower']",194.203450832,2,0,1,0,0,1,0,0,0,0,0,0
118641,CC(C)CC(=O)SC(C)C,"['savory', 'green', 'fruity']",160.092186132,3,0,0,0,0,0,1,1,0,1,0,0
118658,CC(C)SC(=O)C=C(C)C,"['savory', 'green', 'earthy', 'fruity']",158.076536068,4,0,0,0,1,0,1,1,0,1,0,0
118704,CCC(CC)(CC1=CC=CC=C1)O,"['green', 'flower']",178.135765196,2,0,0,0,0,1,0,1,0,0,0,0
118758,CCC(C)(C)SSC(C)(C)CC,"['savory', 'green']",206.116292704,2,0,0,0,0,0,0,1,0,1,0,0
118782,CC(=O)CCCCCCC=C,"['green', 'fruity']",154.135765196,2,0,0,0,0,0,1,1,0,0,0,0
118823,CC(C)CCN=CCC(C)C,['savory'],155.167399672,1,0,0,0,0,0,0,0,0,1,0,0
118928,CC(=O)CCCCCCCC=C,"['green', 'fruity']",168.15141526,2,0,0,0,0,0,1,1,0,0,0,0
119674,CC1C2CC3=CC=CC=C3C2OC(O1)C,"['green', 'flower', 'fruity']",204.115029752,3,0,0,0,0,1,1,1,0,0,0,0
119761,CCCCCCOC(=O)C1CCCCC1,['herbal'],212.177630008,1,0,0,0,0,0,0,0,1,0,0,0
119800,CC1=CCCC(C1C(=O)OC)(C)C,"['fruity', 'herbal', 'flower']",182.130679816,3,0,0,0,0,1,1,0,1,0,0,0
119801,CC(C)COC(=O)CCC1=CC=CC=C1,"['animal', 'fruity', 'flower']",206.130679816,3,0,1,0,0,1,1,0,0,0,0,0
119831,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,['fruity'],220.182715388,1,0,0,0,0,0,1,0,0,0,0,0
119838,CC1=C(C(=O)C(CO1)O)O,['savory'],144.042258736,1,0,0,0,0,0,0,0,0,1,0,0
119847,CC(=C)C(CC=C(C)C=C)O,['herbal'],152.120115132,1,0,0,0,0,0,0,0,1,0,0,0
119852,CC(=O)OCC1CCC2CC1C2(C)C,"['fruity', 'herbal', 'woody']",196.14632988,3,0,0,0,0,0,1,0,1,0,0,1
119853,CC(C)C(=O)OCC1=CCC2CC1C2(C)C,"['fruity', 'woody']",222.161979944,2,0,0,0,0,0,1,0,0,0,0,1
119910,CCCCCCCCCCCCC(=O)OCCCC,"['fruity', 'flower']",270.255880328,2,0,0,0,0,1,1,0,0,0,0,0
119911,CCCCCCCCC(=O)OC(C)C,"['savory', 'aquatic', 'fruity', 'alcohol']",200.177630008,4,1,0,1,0,0,1,0,0,1,0,0
119919,CCCCCCCCCCCCOC=O,"['green', 'flower', 'fruity']",214.193280072,3,0,0,0,0,1,1,1,0,0,0,0
119922,CCCCCC=CC=CC(=O)OCCC,"['savory', 'green', 'aquatic', 'fruity']",210.161979944,4,0,0,1,0,0,1,1,0,1,0,0
119965,C[C@@]12CC[C@H](C1)C([C@]2(C)O)(C)C,"['savory', 'earthy', 'green']",168.15141526,3,0,0,0,1,0,0,1,0,1,0,0
120048,CC1=C(C(=O)C=CO1)OC(=O)C,['fruity'],168.042258736,1,0,0,0,0,0,1,0,0,0,0,0
120101,CC1=CC2=C(C=C1)OCC(=O)CO2,"['aquatic', 'green', 'fruity']",178.06299418,3,0,0,1,0,0,1,1,0,0,0,0
121667,CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,['alcohol'],208.094688232,1,1,0,0,0,0,0,0,0,0,0,0
121677,CC1=CC2=C(C=C1)C(CC=C2)(C)C,['spices'],172.125200512,1,0,0,0,0,0,0,0,0,0,1,0
121694,CCC1=C(OC(=N1)C)C,"['savory', 'green']",125.084063972,2,0,0,0,0,0,0,1,0,1,0,0
121700,CCCC(=O)CC(=O)OC,"['savory', 'fruity']",144.078644244,2,0,0,0,0,0,1,0,0,1,0,0
121710,CC1CC(=O)C=C1C,['savory'],110.07316494,1,0,0,0,0,0,0,0,0,1,0,0
121719,CC1(C2CC1C(=C)C(=O)C2)C,['herbal'],150.104465068,1,0,0,0,0,0,0,0,1,0,0,0
121731,CC1=CC=CCC1,['fruity'],94.07825032,1,0,0,0,0,0,1,0,0,0,0,0
121738,CCCCCCCCCC(=O)OCC(C)C,"['savory', 'fruity', 'alcohol']",228.208930136,3,1,0,0,0,0,1,0,0,1,0,0
121739,CCCCCCCCCC(=O)OCCC,"['savory', 'green', 'fruity']",214.193280072,3,0,0,0,0,0,1,1,0,1,0,0
121767,CC(=O)OC1(CCCCC1)C,"['fruity', 'flower']",156.115029752,2,0,0,0,0,1,1,0,0,0,0,0
121774,C1CC2CC1C3C2C(CC3)CO,['herbal'],166.135765196,1,0,0,0,0,0,0,0,1,0,0,0
121777,CC1CC(=C)CC(O1)C2=CC=CC=C2,"['green', 'flower', 'herbal']",188.120115132,3,0,0,0,0,1,0,1,1,0,0,0
121790,CCCCCCC(C(=O)C)C(=O)OCC,"['fruity', 'alcohol', 'herbal', 'green', 'flower']",214.156894564,5,1,0,0,0,1,1,1,1,0,0,0
121797,CC1=CCC(CC1OC=O)C(=C)C,"['fruity', 'herbal']",180.115029752,2,0,0,0,0,0,1,0,1,0,0,0
122370,CSCS,['savory'],93.991092192,1,0,0,0,0,0,0,0,0,1,0,0
122407,CCSC1=CC=CC=C1O,['savory'],154.04523594,1,0,0,0,0,0,0,0,0,1,0,0
122419,CCCC(=O)OCC(C)O,"['aquatic', 'fruity']",146.094294308,2,0,0,1,0,0,1,0,0,0,0,0
122485,CC(C)[C@H]1CC[C@@](C=C1)(C)O,"['animal', 'flower', 'herbal']",154.135765196,3,0,1,0,0,1,0,0,1,0,0,0
122491,CCC=CCC=CC=CC=C,['green'],148.125200512,1,0,0,0,0,0,0,1,0,0,0,0
122510,CC1CCC2C13CC(C2(C)C)C4(C(C3)O4)C,"['earthy', 'aquatic', 'animal', 'herbal', 'woody']",220.182715388,5,0,1,1,1,0,0,0,1,0,0,1
122557,CC1=C(C(CCC1)(C)C)C=CC(C)C=O,['fruity'],206.167065324,1,0,0,0,0,0,1,0,0,0,0,0
122594,CCCC1=NC=C(N=C1C)C,['savory'],150.115698448,1,0,0,0,0,0,0,0,0,1,0,0
122936,CC1=C(C=CC(=C1)C=O)OC,"['earthy', 'flower']",150.06807956,2,0,0,0,1,1,0,0,0,0,0,0
122941,CCOC1=NC=CN=C1C,"['savory', 'fruity', 'earthy']",138.07931294,3,0,0,0,1,0,1,0,0,1,0,0
122943,CC(C)(C)C1=NC=CN=C1,"['savory', 'green', 'herbal']",136.100048384,3,0,0,0,0,0,0,1,1,1,0,0
122954,CC=CCCC1CCCC(=O)O1,"['fruity', 'flower']",168.115029752,2,0,0,0,0,1,1,0,0,0,0,0
123233,CCCC1=CC(=C(C=C1)OC)OC,['spices'],180.115029752,1,0,0,0,0,0,0,0,0,0,1,0
123388,CCSSC,"['savory', 'green']",108.006742256,2,0,0,0,0,0,0,1,0,1,0,0
123406,CCC1=CC=CC=C1C=O,"['savory', 'green', 'flower']",134.07316494,3,0,0,0,0,1,0,1,0,1,0,0
123935,C[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)O)N,['savory'],217.10625596,1,0,0,0,0,0,0,0,0,1,0,0
125207,C=CCCCCCCCCCC(=O)O,['fruity'],198.161979944,1,0,0,0,0,0,1,0,0,0,0,0
125468,C/C=C(\C)/C(=O)O,"['savory', 'fruity', 'herbal', 'earthy']",100.052429496,4,0,0,0,1,0,1,0,1,1,0,0
135309,CCCC[C@H](CC)C(=O)O,"['animal', 'herbal']",144.115029752,2,0,1,0,0,0,0,0,1,0,0,0
136330,CC1=CC=CC(CC1=O)(C)C,['herbal'],150.104465068,1,0,0,0,0,0,0,0,1,0,0,0
136335,C1CCSSC1,['savory'],120.006742256,1,0,0,0,0,0,0,0,0,1,0,0
136363,CCC(=O)C(C)(C)C,['herbal'],114.104465068,1,0,0,0,0,0,0,0,1,0,0,0
136505,C1CCOC(C1)O,"['earthy', 'herbal']",102.06807956,2,0,0,0,1,0,0,0,1,0,0,0
137281,CC(C)CC=CC(=O)C,"['green', 'herbal']",126.104465068,2,0,0,0,0,0,0,1,1,0,0,0
137829,CC(C1CCCCC1)O,"['savory', 'aquatic', 'fruity', 'herbal']",128.120115132,4,0,0,1,0,0,1,0,1,1,0,0
137980,CC1=CN=CS1,['savory'],99.01427016,1,0,0,0,0,0,0,0,0,1,0,0
138176,CC(C)OC(C)OC(C)C,"['aquatic', 'green', 'fruity', 'alcohol']",146.130679816,4,1,0,1,0,0,1,1,0,0,0,0
138187,CCOC(C)(C1=CC=CC=C1)OCC,"['green', 'fruity', 'flower']",194.130679816,3,0,0,0,0,1,1,1,0,0,0,0
138212,CC(C)C(C)(C1=CC=CC=C1)O,"['green', 'flower']",164.120115132,2,0,0,0,0,1,0,1,0,0,0,0
138217,CC(C)C(=O)C(=O)C(C)C,"['savory', 'fruity']",142.099379688,2,0,0,0,0,0,1,0,0,1,0,0
138260,CCCC(OC)OC,"['savory', 'green', 'aquatic', 'alcohol']",118.099379688,4,1,0,1,0,0,0,1,0,1,0,0
138345,CCC=S,['savory'],74.019021192,1,0,0,0,0,0,0,0,0,1,0,0
138418,CCCOC(=O)C(C)(C)C,['fruity'],144.115029752,1,0,0,0,0,0,1,0,0,0,0,0
138420,CCCCOC(=O)C(C)(C)C,"['fruity', 'herbal']",158.130679816,2,0,0,0,0,0,1,0,1,0,0,0
138491,CSC(SC)SC,"['savory', 'earthy', 'animal']",153.99446332,3,0,1,0,1,0,0,0,0,1,0,0
138508,CCCC(=O)C(=O)CCC,"['savory', 'fruity']",142.099379688,2,0,0,0,0,0,1,0,0,1,0,0
138818,C(S)S,['savory'],79.975442128,1,0,0,0,0,0,0,0,0,1,0,0
139711,CCSC(C)SCC,"['savory', 'fruity']",150.053692448,2,0,0,0,0,0,1,0,0,1,0,0
139743,COC(=O)CC1CCCCC1,"['savory', 'fruity']",156.115029752,2,0,0,0,0,0,1,0,0,1,0,0
140001,CC1=CC=CC=C1C2=NC3=CC=CC=C3S2,"['animal', 'green', 'flower']",225.061220352,3,0,1,0,0,1,0,1,0,0,0,0
140511,CCCC(C)CC=O,"['savory', 'green', 'fruity']",114.104465068,3,0,0,0,0,0,1,1,0,1,0,0
140615,CCCCOC(=O)CC=CC,['herbal'],156.115029752,1,0,0,0,0,0,0,0,1,0,0,0
140649,CCCCCC#CCC,"['green', 'aquatic']",124.125200512,2,0,0,1,0,0,0,1,0,0,0,0
141710,CC1CCCCCCCCCCCCC(=O)O1,['animal'],240.208930136,1,0,1,0,0,0,0,0,0,0,0,0
141850,CC(C1=CC=CC=C1)S,"['savory', 'flower', 'fruity']",138.05032132,3,0,0,0,0,1,1,0,0,1,0,0
142266,CC(=O)CC(=O)OCC1=CC=CC=C1,"['aquatic', 'animal', 'fruity', 'herbal', 'flower']",192.078644244,5,0,1,1,0,1,1,0,1,0,0,0
142629,CC=CSC,['savory'],88.034671256,1,0,0,0,0,0,0,0,0,1,0,0
143444,CC(C)CC(OC)OC,"['savory', 'green', 'fruity', 'aquatic']",132.115029752,4,0,0,1,0,0,1,1,0,1,0,0
143498,CC(C)(C1=CC=CC=C1)C(=O)OC,"['green', 'flower']",178.099379688,2,0,0,0,0,1,0,1,0,0,0,0
143990,CC1=CC(=C(O1)C)SC,['savory'],142.04523594,1,0,0,0,0,0,0,0,0,1,0,0
145386,CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C,"['green', 'flower']",296.3079159,2,0,0,0,0,1,0,1,0,0,0,0
146586,CC(=CCS)C,['savory'],102.05032132,1,0,0,0,0,0,0,0,0,1,0,0
146885,CCCC1NCCS1,"['savory', 'green']",131.076870416,2,0,0,0,0,0,0,1,0,1,0,0
149211,CCCCCCCCCCCCC=CC=O,['savory'],224.214015516,1,0,0,0,0,0,0,0,0,1,0,0
151276,COC1=C(C=CC(=C1)CC=O)O,"['savory', 'flower']",166.06299418,2,0,0,0,0,1,0,0,0,1,0,0
151492,CCCC(CC(=O)O)O,"['savory', 'fruity']",132.078644244,2,0,0,0,0,0,1,0,0,1,0,0
152910,CC(CS)C(=O)O,"['savory', 'fruity']",120.024500496,2,0,0,0,0,0,1,0,0,1,0,0
154271,C1=CC=C(C=C1)CCCCCCCO,"['green', 'flower']",192.15141526,2,0,0,0,0,1,0,1,0,0,0,0
154381,CCCCCCOC(=O)C(C)C=CC,['fruity'],198.161979944,1,0,0,0,0,0,1,0,0,0,0,0
155007,CC(C=O)C1CCC(O1)(C)C=C,"['aquatic', 'flower']",168.115029752,2,0,0,1,0,1,0,0,0,0,0,0
155626,CC(=C)C1CCC(C=C1)(C)O,"['animal', 'herbal', 'flower']",152.120115132,3,0,1,0,0,1,0,0,1,0,0,0
155708,CCOC1=C(C=CC(=C1)C=O)OC(=O)C,['savory'],208.073558864,1,0,0,0,0,0,0,0,0,1,0,0
155724,CC(C)[C@@H]1CC[C@@]2([C@H]1[C@@H]3C(=C)CC[C@@H]2S3)C,"['earthy', 'animal']",236.159871768,2,0,1,0,1,0,0,0,0,0,0,0
155771,CCCCCC#CC(=O)OCC=C,['green'],180.115029752,1,0,0,0,0,0,0,1,0,0,0,0
156273,CCCCC1OCC(O1)C,"['savory', 'green', 'alcohol']",144.115029752,3,1,0,0,0,0,0,1,0,1,0,0
156605,CC(CC(C)(C)C#N)C1=CC=CC=C1,"['fruity', 'herbal', 'savory', 'green', 'flower']",187.136099544,5,0,0,0,0,1,1,1,1,1,0,0
157343,CCOC(=O)[C@@]12CCC[C@@H]1[C@@H]3CC[C@H]2C3,"['fruity', 'alcohol', 'flower']",208.14632988,3,1,0,0,0,1,1,0,0,0,0,0
158410,CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C,['animal'],264.208930136,1,0,1,0,0,0,0,0,0,0,0,0
159055,C[C@@]12CC[C@@H](C1(C)C)CC2=O,"['green', 'aquatic', 'herbal']",152.120115132,3,0,0,1,0,0,0,1,1,0,0,0
160065,CCC(C)(CCC1=CC=CC=C1)OC(=O)C,"['aquatic', 'fruity', 'herbal', 'green', 'flower']",220.14632988,5,0,0,1,0,1,1,1,1,0,0,0
160138,C1CC2C3CC(C2C1CO)CC3CO,"['flower', 'animal', 'woody']",196.14632988,3,0,1,0,0,1,0,0,0,0,0,1
160641,CCOC(=O)C(C)C1CCCCC1,"['green', 'fruity']",184.14632988,2,0,0,0,0,0,1,1,0,0,0,0
160799,CC1=C[C@H]2[C@@H](CC[C@]([C@@H]2CC1)(C)O)C(C)C,['earthy'],222.198365452,1,0,0,0,1,0,0,0,0,0,0,0
161475,[CH2]CCCO,['herbal'],73.065339908,1,0,0,0,0,0,0,0,1,0,0,0
161528,CCCCC=CCC(=O)OCC,"['fruity', 'alcohol']",170.130679816,2,1,0,0,0,0,1,0,0,0,0,0
161675,CC(=O)OCC1CCC2C1C3CCC2C3,"['animal', 'flower', 'fruity', 'woody']",208.14632988,4,0,1,0,0,1,1,0,0,0,0,1
161676,C1CC2CC1C3C2C(CC3)C=O,"['aquatic', 'green', 'fruity']",164.120115132,3,0,0,1,0,0,1,1,0,0,0,0
161936,CCC(C)C1CCCCC1(C#C)OC(=O)C,['animal'],222.161979944,1,0,1,0,0,0,0,0,0,0,0,0
161949,CC1(CCCCCCCCCCC1)OC,"['green', 'animal']",212.214015516,2,0,1,0,0,0,0,1,0,0,0,0
161960,CCCCC1COCC(C1OC(=O)C)C,"['savory', 'earthy', 'herbal', 'flower']",214.156894564,4,0,0,0,1,1,0,0,1,1,0,0
161993,CCCC1C2CC(C1C=O)C=C2,"['savory', 'green', 'flower']",164.120115132,3,0,0,0,0,1,0,1,0,1,0,0
162002,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC=O,"['green', 'animal', 'herbal']",250.193280072,3,0,1,0,0,0,0,1,1,0,0,0
162027,CCOC(C)OC(C)(CCC=C(C)C)C=C,"['aquatic', 'flower', 'fruity', 'herbal']",226.193280072,4,0,0,1,0,1,1,0,1,0,0,0
162030,CCCCCC1C(CCC1=O)CC(=O)C,['flower'],210.161979944,1,0,0,0,0,1,0,0,0,0,0,0
162053,CC(CCCC(C)(C)OC)C(C)O,"['flower', 'woody']",188.177630008,2,0,0,0,0,1,0,0,0,0,0,1
162061,COCOC1CCCCCCCCCCC1,['animal'],228.208930136,1,0,1,0,0,0,0,0,0,0,0,0
162105,CC(C)(CCCC1=CCCC(C1)C=O)O,['flower'],210.161979944,1,0,0,0,0,1,0,0,0,0,0,0
162239,CCCOC(=O)C(C)CC,"['savory', 'green', 'fruity', 'alcohol']",144.115029752,4,1,0,0,0,0,1,1,0,1,0,0
162248,CCC(C)C1CCCCC1(C=C)OC(=O)C,['animal'],224.177630008,1,0,1,0,0,0,0,0,0,0,0,0
162249,CCCCCCC1C(CCC1=O)C(=O)OC,"['green', 'aquatic', 'herbal', 'flower']",226.156894564,4,0,0,1,0,1,0,1,1,0,0,0
162267,CCCCCCCCCCC(C)C=O,['animal'],198.198365452,1,0,1,0,0,0,0,0,0,0,0,0
162275,COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2,"['savory', 'fruity', 'flower']",239.094628656,3,0,0,0,0,1,1,0,0,1,0,0
162292,CC1=C(SC=N1)C(=O)C,['savory'],141.024834844,1,0,0,0,0,0,0,0,0,1,0,0
162293,CCC1=C(N=C(S1)C)C,"['savory', 'earthy']",141.061220352,2,0,0,0,1,0,0,0,0,1,0,0
162294,CC(CCCC(=C)C)OC(=O)C,"['earthy', 'green', 'animal']",170.130679816,3,0,1,0,1,0,0,1,0,0,0,0
162297,C1CCCCCC2=C(CCCC1)N=CO2,"['green', 'earthy', 'herbal']",207.162314292,3,0,0,0,1,0,0,1,1,0,0,0
162309,CC(=CCCC(=CCCC1=CC=NC=C1)C)C,['aquatic'],229.183049736,1,0,0,1,0,0,0,0,0,0,0,0
162363,CCCCCCC=C1CCCC1=O,"['flower', 'fruity']",180.15141526,2,0,0,0,0,1,1,0,0,0,0,0
162392,C=CCCCCCCCC=O,"['aquatic', 'green', 'fruity', 'flower']",154.135765196,4,0,0,1,0,1,1,1,0,0,0,0
162409,COC(=O)C=C1CCCC1,"['green', 'fruity', 'flower']",140.083729624,3,0,0,0,0,1,1,1,0,0,0,0
162413,CC(C)CCCCCCOC(=O)C,"['fruity', 'herbal', 'flower']",186.161979944,3,0,0,0,0,1,1,0,1,0,0,0
162418,CC(CCC=C(C)C)CC(C)O,"['fruity', 'flower']",170.167065324,2,0,0,0,0,1,1,0,0,0,0,0
162452,CC1(CCC=C2C1CCC(C2)(C)O)C,"['earthy', 'animal']",194.167065324,2,0,1,0,1,0,0,0,0,0,0,0
162458,COC(=O)C1=CC=CC=C1NC=O,"['animal', 'fruity']",179.058243148,2,0,1,0,0,0,1,0,0,0,0,0
162476,CC(=O)OC(C)(CCC1C(O1)(C)C)C=C,"['aquatic', 'flower', 'fruity']",212.1412445,3,0,0,1,0,1,1,0,0,0,0,0
162479,CC(C)CCCC(C)C(=C)O,"['aquatic', 'fruity', 'herbal', 'flower', 'woody']",156.15141526,5,0,0,1,0,1,1,0,1,0,0,1
162481,CC1CC2C3CCC(C3)C2CC1=O,"['fruity', 'herbal', 'woody']",178.135765196,3,0,0,0,0,0,1,0,1,0,0,1
162493,C1=CC=C(C=C1)CCOCC=O,"['green', 'flower']",164.083729624,2,0,0,0,0,1,0,1,0,0,0,0
162500,CCC=CCOC(=O)C,"['green', 'fruity', 'flower']",128.083729624,3,0,0,0,0,1,1,1,0,0,0,0
162512,CC(=O)C1C2CCC(C2)C1(C)C,"['fruity', 'herbal']",166.135765196,2,0,0,0,0,0,1,0,1,0,0,0
162533,CC1=CC=C(C=C1)CC(OC)OC,"['green', 'flower']",180.115029752,2,0,0,0,0,1,0,1,0,0,0,0
162566,CCCCCC=C(C)C=O,"['green', 'fruity']",140.120115132,2,0,0,0,0,0,1,1,0,0,0,0
162595,CCCC(C)C=NC1=CC=CC=C1C(=O)OC,"['green', 'fruity', 'flower']",233.141578848,3,0,0,0,0,1,1,1,0,0,0,0
162626,CCC(C)COC(=O)C1=CC=CC=C1O,"['green', 'flower', 'herbal']",208.109944372,3,0,0,0,0,1,0,1,1,0,0,0
162627,CCCC(=O)OCC(C)CC,"['fruity', 'alcohol', 'flower']",158.130679816,3,1,0,0,0,1,1,0,0,0,0,0
163236,CC(C)COC(=O)C=CC1=CC=CO1,"['flower', 'herbal']",194.094294308,2,0,0,0,0,1,0,0,1,0,0,0
163261,CCCCCCCC(COC(=O)C)OC(=O)C,"['aquatic', 'flower']",244.167459248,2,0,0,1,0,1,0,0,0,0,0,0
163263,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,"['green', 'animal']",308.271530392,2,0,1,0,0,0,0,1,0,0,0,0
163345,CC(C)C(=CCC(C)C=O)C,"['aquatic', 'green', 'fruity']",154.135765196,3,0,0,1,0,0,1,1,0,0,0,0
163400,CCOC(C)OC(C)(CCCC(C)C)C=C,"['aquatic', 'fruity', 'flower']",228.208930136,3,0,0,1,0,1,1,0,0,0,0,0
